VEHICLE TYPE,STATE,MONTH,YEAR,MAKE,MODEL,VARIANT,IDV_VALUE
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,HIMALAYAN,PINE GREEN AND GRANITE BLACK,198223*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,HIMALAYAN,SLEET AND GRAVEL GREY BS VI,184447*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,HIMALAYAN,STANDARD BS VI FACELIFT,191249*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,INTERCEPTOR 650,CHROME,273398*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,INTERCEPTOR 650,CUSTOM,260911*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,INTERCEPTOR 650,STANDARD,253417*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,METEOR 350,FIREBALL,167034*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,METEOR 350,STELLAR,172275*
Two Wheeler,Arunachal Pradesh,March,2021,ROYAL ENFIELD,METEOR 350,SUPERNOVA,181009*
Two Wheeler,Arunachal Pradesh,March,2021,STELLA AUTOMOBILI,SA 1000,LI,57000*
Two Wheeler,Arunachal Pradesh,March,2021,STELLA AUTOMOBILI,SA 1000,STANDARD,43700*
Two Wheeler,Arunachal Pradesh,March,2021,STELLA AUTOMOBILI,SA 2000,LI,62700*
Two Wheeler,Arunachal Pradesh,March,2021,STELLA AUTOMOBILI,SA 2000,STANDARD,49400*
Two Wheeler,Arunachal Pradesh,March,2021,SUPER ECO,S 2,STANDARD,99750*
Two Wheeler,Arunachal Pradesh,March,2021,SUPER ECO,SE 2,STANDARD,59519*
Two Wheeler,Arunachal Pradesh,March,2021,SUPER ECO,T1,STANDARD,53933*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,ACCESS 125,ALLOY WHEEL DRUM CBS FI,73223*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,ACCESS 125,DISC ALLOY - BLUETOOTH,80351*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,ACCESS 125,DISC CBS FI,75125*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,ACCESS 125,DRUM ALLOY - BLUETOOTH,78451*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,ACCESS 125,DRUM CAST SE FI,74842*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,ACCESS 125,SE DISC CBS FI,76741*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,ACCESS 125,STEEL WHEEL DRUM CBS FI,71613*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,BURGMAN STREET 125,BLUETOOTH,86051*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,BURGMAN STREET 125,BS VI,82726*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,GIXXER,SINGLE CHANNEL ABS BS VI,115025*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,GIXXER 250,STANDARD,159315*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,GIXXER SF,NEW STANDARD BS VI,125002*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,GIXXER SF 250,MOTOGP EDITION,170240*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,GIXXER SF 250,STANDARD,169480*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,INTRUDER 150,STANDARD,124014*
Two Wheeler,Arunachal Pradesh,March,2021,SUZUKI,V-STROM 650 XT,ABS,839800*
Two Wheeler,Arunachal Pradesh,March,2021,SVM,PRANA,ELITE,261249*
Two Wheeler,Arunachal Pradesh,March,2021,SVM,PRANA,GRAND,189999*
Two Wheeler,Arunachal Pradesh,March,2021,TECHO ELECTRA,EMERGE,STANDARD,64701*
Two Wheeler,Arunachal Pradesh,March,2021,TECHO ELECTRA,NEO,STANDARD,39479*
Two Wheeler,Arunachal Pradesh,March,2021,TECHO ELECTRA,RAPTOR,STANDARD,54552*
Two Wheeler,Arunachal Pradesh,March,2021,TECHO ELECTRA,SAATHI,STANDARD,54812*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,BONNEVILLE SPEEDMASTER,STANDARD,1077015*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,BONNEVILLE T100,BLACK,843030*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,BONNEVILLE T120,BLACK,947720*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,ROCKET 3,GT,1748000*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,ROCKET 3,R,1757500*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,SPEED TRIPLE 1200 RS,STANDARD,1610250*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,STREET TRIPLE R,STANDARD,839800*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,STREET TRIPLE RS,STANDARD,1076350*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,STREET TWIN,STANDARD,707750*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,TIGER 850 SPORT,STANDARD,1135250*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,TIGER 900,GT,1301500*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,TIGER 900,RALLY,1363250*
Two Wheeler,Arunachal Pradesh,March,2021,TRIUMPH,TIGER 900,RALLY PRO,1472500*
Two Wheeler,Arunachal Pradesh,March,2021,TUNWAL E BIKE,ELECTRIKA 60,LEAD ACID BATTERY 12V 28AH,56905*
Two Wheeler,Arunachal Pradesh,March,2021,TUNWAL E BIKE,ELECTRIKA 60,LITHIUM ION 60V 32AH,56905*
Two Wheeler,Arunachal Pradesh,March,2021,TUNWAL E BIKE,LITHINO LI 2.0,LITHIUM ION 12V 26AH,53200*
Two Wheeler,Arunachal Pradesh,March,2021,TUNWAL E BIKE,MINI LITHINO 48V,LITHIUM ION 12V 26AH,37999*
Two Wheeler,Arunachal Pradesh,March,2021,TUNWAL E BIKE,SPORT 63,LEAD ACID BATTERY 12V 28AH,47120*
Two Wheeler,Arunachal Pradesh,March,2021,TUNWAL E BIKE,SPORT 63,LEAD ACID BATTERY 60V 28AH,47120*
Two Wheeler,Arunachal Pradesh,March,2021,TUNWAL E BIKE,STORM ZX LI,LITHIUM ION 60V 28AH,50646*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RR310,BS VI,237491*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 160,FRONT DISC ABS BS VI,98392*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 160,REAR DISC ABS BS VI,101242*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 160 4V,DISC-ABS BS VI,107417*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 160 4V,DRUM-ABS BS VI,104567*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 180,BS VI,105517*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 200 4V,DUAL CHANNEL ABS BS VI,128792*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 200 4V,DUAL CHANNEL ABS WITH MODES,129742*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 200 4V,FI E100,114000*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 200 4V,SINGLE CHANNEL ABS BS VI,124042*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,APACHE RTR 200 4V,SINGLE CHANNEL ABS WITH MODES,124992*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,IQUBE,STANDARD,102600*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,JUPITER,CLASSIC BS VI,73060*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,JUPITER,SHEET METAL WHEEL,64467*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,JUPITER,STANDARD BS VI,66367*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,JUPITER,ZX DISC,72875*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,JUPITER,ZX DRUM BS VI,68980*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,NTORQ 125,DISC BS VI,73274*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,NTORQ 125,DRUM BS VI,69474*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,NTORQ 125,RACE EDITION BS VI,76675*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,NTORQ 125,SUPER SQUAD EDITION - DISC,79050*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,RADEON,COMMUTER BIKE OF THE YEAR DISC,64968*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,RADEON,COMMUTER BIKE OF THE YEAR DRUM,62118*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,RADEON,DRUM BS VI,59268*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,SCOOTY PEP PLUS,MATTE EDITION BS VI,57010*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,SCOOTY PEP PLUS,MUDHAL KADHAL,53281*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,SCOOTY PEP PLUS,STANDARD BS VI,55633*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,SCOOTY ZEST 110,HIMALAYAN HIGHS,62312*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,SCOOTY ZEST 110,MATTE,63832*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,SPORT,KICK START ALLOY BS VI,57855*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,SPORT,SELF START ALLOY BS VI,59803*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,STAR CITY PLUS,DISC,65042*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,STAR CITY PLUS,DUAL TONE BS VI,63712*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,STAR CITY PLUS,MONO TONE BS VI,63712*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,XL 100,COMFORT BS VI,38466*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,XL 100,COMFORT I-TOUCHSTART,48551*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,XL 100 HEAVY DUTY,I-TOUCH BS VI,46442*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,XL 100 HEAVY DUTY,I-TOUCH SPECIAL EDITION BS VI,48237*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,XL 100 HEAVY DUTY,I-TOUCH START WINNER EDITION,48762*
Two Wheeler,Arunachal Pradesh,March,2021,TVS,XL 100 HEAVY DUTY,STANDARD,40622*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EGO,LA 48V,33136*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EGO,LA 60V,37886*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EGO,LI 48V,48336*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EGO,LI 60V,51186*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EGO DB LI,STANDARD,51186*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EGO T3,60V,66713*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EGO T3,72V,56738*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,ESPA,LA 60V,45765*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,ESPA,LI 60V,52136*
Two Wheeler,Arunachal Pradesh,March,2021,UJAAS,EZY,LA 48V,30286*
Two Wheeler,Arunachal Pradesh,March,2021,ULTRAVIOLETTE,F77,STANDARD,285000*
Two Wheeler,Arunachal Pradesh,March,2021,VARCAS,EAGAN,STANDARD,69349*
Two Wheeler,Arunachal Pradesh,March,2021,VARCAS,FALCON,STANDARD,57385*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,ELEGANTE 125,BS VI,120372*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,ELEGANTE 150,BS VI FI,134873*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,LX 125,BS VI,97291*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,NOTTE,BS VI,93880*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 125,BS VI FI,111710*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 125,CANDY RED ABS BS VI,109796*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 125,FACELIFT,115114*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 125,RACING SIXTIES,120580*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 150,BS VI FI,124115*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 150,CANDY RED ABS BS VI,121238*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 150,FACELIFT,127278*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,SXL 150,RACING SIXTIES,132586*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,UC 125,STANDARD BS VI,93880*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,VXL 125,BS VI,108625*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,VXL 125,FACELIFT,111475*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,VXL 150,BS VI,120328*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,VXL 150,FACELIFT,123179*
Two Wheeler,Arunachal Pradesh,March,2021,VESPA,ZX 125,BS VI FI,101159*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FASCINO 125,DLX DISC BRAKE,74309*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FASCINO 125,DLX DRUM BRAKE,71934*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FASCINO 125,STANDARD DISC BRAKE,73359*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FASCINO 125,STANDARD DRUM BRAKE,70984*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ S V 3.0,DARK KNIGHT BLUETOOTH,103455*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ S V 3.0,SINGLE CHANNEL ABS BS VI,99465*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ S V 3.0,SINGLE CHANNEL ABS DARK BS VI,102315*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ S V 3.0,STANDARD BLUETOOTH,102030*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ S V 3.0,VINTAGE,104215*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ S V 3.0,VINTAGE BLUETOOTH,105355*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ V 3.0,BS VI,98515*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ V 3.0,SINGLE CHANNEL ABS BS VI,97565*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZ25,STANDARD,146870*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,FZS 25,STANDARD,151620*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,MT-15,BS VI,134805*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,MT-15,SPECIAL EDITION BS VI,135755*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,RAY ZR 125,DISC,73464*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,RAY ZR 125,DRUM,70614*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,RAY ZR 125,STREET RALLY,74414*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,YZF R15 V3,DARKNIGHT ABS BS VI,146015*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,YZF R15 V3,DUAL CHANNEL ABS BS VI,144020*
Two Wheeler,Arunachal Pradesh,March,2021,YAMAHA,YZF R15 V3,RACING BLUE ABS BS VI,145065*
Two Wheeler,Arunachal Pradesh,March,2021,YO,DRIFT,STANDARD,48450*
Two Wheeler,Arunachal Pradesh,March,2021,YO,EDGE,STANDARD,46550*
Two Wheeler,Arunachal Pradesh,March,2021,YO,ELECTRON,ER,34394*
Two Wheeler,Arunachal Pradesh,March,2021,YO,XPLOR,STANDARD,37598*
Two Wheeler,Arunachal Pradesh,March,2021,YOGO,SMART,STANDARD,74100*
Two Wheeler,Arunachal Pradesh,March,2021,YOGO,TRENDY,STANDARD,52250*
Two Wheeler,Arunachal Pradesh,March,2021,YUKIE,SHIGA,STANDARD,48559*
Two Wheeler,Arunachal Pradesh,March,2021,YUKIE,YUVEE,STANDARD,42166*
Two Wheeler,Assam,March,2021,22KYMCO,IFLOW,STANDARD,85500*
Two Wheeler,Assam,March,2021,22MOTORS,FLOW,STANDARD,71003*
Two Wheeler,Assam,March,2021,AMO MOBILITY,FEISTY,STANDARD,57200*
Two Wheeler,Assam,March,2021,AMO MOBILITY,INSPIRER,60V 25AH,68399*
Two Wheeler,Assam,March,2021,AMO MOBILITY,INSPIRER,60V 34AH,74099*
Two Wheeler,Assam,March,2021,AMO MOBILITY,INSPIRER,STANDARD,45599*
Two Wheeler,Assam,March,2021,AMO MOBILITY,JAUNTY,60V 25AH,68399*
Two Wheeler,Assam,March,2021,AMO MOBILITY,JAUNTY,60V 34AH,74099*
Two Wheeler,Assam,March,2021,AMO MOBILITY,JAUNTY,STANDARD,54719*
Two Wheeler,Assam,March,2021,AMO MOBILITY,JAUNTY 3W,STANDARD,71724*
Two Wheeler,Assam,March,2021,AMO MOBILITY,S-PIN,STANDARD,41426*
Two Wheeler,Assam,March,2021,AMPERE,MAGNUS,LEAD ACID BATTERY,47499*
Two Wheeler,Assam,March,2021,AMPERE,MAGNUS,PRO - LI BATTERY,70291*
Two Wheeler,Assam,March,2021,AMPERE,REO,LEAD ACID BATTERY,38379*
Two Wheeler,Assam,March,2021,AMPERE,REO,LI,50824*
Two Wheeler,Assam,March,2021,AMPERE,REO,PLUS LEAD ACID BATTERY,41316*
Two Wheeler,Assam,March,2021,AMPERE,REO,PLUS LI,53381*
Two Wheeler,Assam,March,2021,AMPERE,REO ELITE,LEAD ACID BATTERY,40849*
Two Wheeler,Assam,March,2021,AMPERE,REO ELITE,LI BATTERY,56991*
Two Wheeler,Assam,March,2021,AMPERE,V48,LEAD ACID BATTERY,33059*
Two Wheeler,Assam,March,2021,AMPERE,V48,LI,49019*
Two Wheeler,Assam,March,2021,AMPERE,ZEAL,LI,65359*
Two Wheeler,Assam,March,2021,APRILIA,SR 160,CARBON BS VI,106080*
Two Wheeler,Assam,March,2021,APRILIA,SR 160,FACELIFT BS VI,103140*
Two Wheeler,Assam,March,2021,APRILIA,SR 160,RACE BS VI,109693*
Two Wheeler,Assam,March,2021,APRILIA,SR125,BS VI FI,91459*
Two Wheeler,Assam,March,2021,APRILIA,SR125,FACELIFT,93855*
Two Wheeler,Assam,March,2021,APRILIA,STORM 125,BS VI FI,86193*
Two Wheeler,Assam,March,2021,APRILIA,STORM 125,DISC,91437*
Two Wheeler,Assam,March,2021,APRILIA,SXR 160,STANDARD,124768*
Two Wheeler,Assam,March,2021,ATHER,450,STANDARD,104572*
Two Wheeler,Assam,March,2021,ATHER,450,X PLUS,135295*
Two Wheeler,Assam,March,2021,ATHER,450,X PRO,153355*
Two Wheeler,Assam,March,2021,AVON,E STAR,STD,57000*
Two Wheeler,Assam,March,2021,AVON,E-LITE,STD,26600*
Two Wheeler,Assam,March,2021,AVON,E-MATE,STD,42750*
Two Wheeler,Assam,March,2021,AVON,E-PLUS,STD,23750*
Two Wheeler,Assam,March,2021,AVON,E-SCOOT,STD,42750*
Two Wheeler,Assam,March,2021,AVON,E-ZAP,STD,38000*
Two Wheeler,Assam,March,2021,BAJAJ,AVENGER 220 CRUISE,BS VI,122354*
Two Wheeler,Assam,March,2021,BAJAJ,AVENGER STREET 160,BS VI,101414*
Two Wheeler,Assam,March,2021,BAJAJ,CHETAK,PREMIUM,114000*
Two Wheeler,Assam,March,2021,BAJAJ,CHETAK,URBANE,109250*
Two Wheeler,Assam,March,2021,BAJAJ,CT 100,ES ALLOY BS VI,50725*
Two Wheeler,Assam,March,2021,BAJAJ,CT 100,KS ALLOY BS VI,44470*
Two Wheeler,Assam,March,2021,BAJAJ,CT 100,KS ALLOY BS VI FACELIFT,47703*
Two Wheeler,Assam,March,2021,BAJAJ,CT110,ES ALLOY BS VI,52592*
Two Wheeler,Assam,March,2021,BAJAJ,CT110,KS ALLOY BS VI,47698*
Two Wheeler,Assam,March,2021,BAJAJ,DOMINAR 250,STANDARD,159332*
Two Wheeler,Assam,March,2021,BAJAJ,DOMINAR 400,STANDARD BS VI,189767*
Two Wheeler,Assam,March,2021,BAJAJ,PLATINA,ES ALLOY BS VI FACELIFT,51224*
Two Wheeler,Assam,March,2021,BAJAJ,PLATINA,ES DISC,61803*
Two Wheeler,Assam,March,2021,BAJAJ,PLATINA,KS ALLOY BS VI FACELIFT,50094*
Two Wheeler,Assam,March,2021,BAJAJ,PLATINA 110 H-GEAR,ABS,62630*
Two Wheeler,Assam,March,2021,BAJAJ,PLATINA 110 H-GEAR,DISC BS VI,61451*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 125,DISC BS VI,75204*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 125,DRUM BS VI,70376*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 125,SPLIT SEAT,78335*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 125,SPLIT SEAT DRUM CBS,71738*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 150,NEON ABS BS VI,91449*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 150,SINGLE DISC ABS BS VI,98338*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 150,TWIN DISC ABS BS VI,102065*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 180,STANDARD,105792*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 180F,NEON ABS BS VI,111647*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR 220F,BS VI,122208*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR NS160,TWIN DISC ABS BS VI,107804*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR NS200,BS VI,129783*
Two Wheeler,Assam,March,2021,BAJAJ,PULSAR RS200,BS VI,149191*
Two Wheeler,Assam,March,2021,BATTRE,GPS IE,STANDARD,61741*
Two Wheeler,Assam,March,2021,BATTRE,IOT,STANDARD,75999*
Two Wheeler,Assam,March,2021,BATTRE,LO EV,STANDARD,56905*
Two Wheeler,Assam,March,2021,BATTRE,ONE,STANDARD,70300*
Two Wheeler,Assam,March,2021,BENELLI,IMPERIALE 400,STANDARD,179550*
Two Wheeler,Assam,March,2021,BENELLI,LEONCINO,STANDARD,436050*
Two Wheeler,Assam,March,2021,BENELLI,TRK 502,STANDARD,455905*
Two Wheeler,Assam,March,2021,BENELLI,TRK 502X,STANDARD,493905*
Two Wheeler,Assam,March,2021,BENLING,AURA,STANDARD,88540*
Two Wheeler,Assam,March,2021,BENLING,FALCON,LEAD ACID,45743*
Two Wheeler,Assam,March,2021,BENLING,FALCON,STANDARD,57385*
Two Wheeler,Assam,March,2021,BENLING,ICON,LEAD ACID,48412*
Two Wheeler,Assam,March,2021,BENLING,ICON,STANDARD,60051*
Two Wheeler,Assam,March,2021,BENLING,KRITI,LEAD ACID,41111*
Two Wheeler,Assam,March,2021,BENLING,KRITI,STANDARD,53562*
Two Wheeler,Assam,March,2021,BGAUSS,A2,LEAD-ACID,49874*
Two Wheeler,Assam,March,2021,BGAUSS,A2,LITHIUM-ION,64600*
Two Wheeler,Assam,March,2021,BGAUSS,B8,LEAD-ACID,59850*
Two Wheeler,Assam,March,2021,BGAUSS,B8,LI,84550*
Two Wheeler,Assam,March,2021,BGAUSS,B8,LITHIUM-ION,78850*
Two Wheeler,Assam,March,2021,BMW,F900 R,STANDARD,1026000*
Two Wheeler,Assam,March,2021,BMW,F900 XR,PRO,1178000*
Two Wheeler,Assam,March,2021,BMW,F900 XR,STANDARD,1040250*
Two Wheeler,Assam,March,2021,BMW,G 310 R,STANDARD,237500*
Two Wheeler,Assam,March,2021,BMW,G310GS,STANDARD,275500*
Two Wheeler,Assam,March,2021,BMW,M 1000 RR,COMPETITION,4275000*
Two Wheeler,Assam,March,2021,BMW,M 1000 RR,STANDARD,3990000*
Two Wheeler,Assam,March,2021,BMW,R 1250 GS,PRO,1942750*
Two Wheeler,Assam,March,2021,BMW,R 1250 GS ADVENTURE,PRO,2123250*
Two Wheeler,Assam,March,2021,BMW,R 1250 R,STANDARD,1543750*
Two Wheeler,Assam,March,2021,BMW,R NINE T SCRAMBLER,STANDARD,1591250*
Two Wheeler,Assam,March,2021,BMW,R NINET,STANDARD,1757500*
Two Wheeler,Assam,March,2021,BMW,R18,CLASSIC,2280000*
Two Wheeler,Assam,March,2021,BMW,R18,FIRST EDITION,2142250*
Two Wheeler,Assam,March,2021,BMW,R18,STANDARD,1890500*
Two Wheeler,Assam,March,2021,BMW,S 1000 XR,PRO,2023500*
Two Wheeler,Assam,March,2021,BMW,S1000 RR,PRO,2033000*
Two Wheeler,Assam,March,2021,BMW,S1000 RR,PRO M SPORT,2256250*
Two Wheeler,Assam,March,2021,BMW,S1000 RR,STANDARD,1852500*
Two Wheeler,Assam,March,2021,CARBERRY,DOUBLE BARREL,1000CC,698250*
Two Wheeler,Assam,March,2021,CF MOTO,300NK,STANDARD,217550*
Two Wheeler,Assam,March,2021,CF MOTO,650GT,STANDARD,521550*
Two Wheeler,Assam,March,2021,CF MOTO,650MT,STANDARD,474050*
Two Wheeler,Assam,March,2021,CF MOTO,650NK,STANDARD,379050*
Two Wheeler,Assam,March,2021,CRAYON,ENVY,LITHIUM-ION,61750*
Two Wheeler,Assam,March,2021,CRAYON,ENVY,VRLA,50350*
Two Wheeler,Assam,March,2021,CRAYON,ZEEZ,LITHIUM-ION,55100*
Two Wheeler,Assam,March,2021,CRAYON,ZEEZ,VRLA,45600*
Two Wheeler,Assam,March,2021,DELTIC,DRIXX,STANDARD,44641*
Two Wheeler,Assam,March,2021,DELTIC,EZ,STANDARD,38000*
Two Wheeler,Assam,March,2021,DETEL EV,EASY,STANDARD,18999*
Two Wheeler,Assam,March,2021,DUCATI,MULTISTRADA 950,S,1471550*
Two Wheeler,Assam,March,2021,DUCATI,PANIGALE V2,STANDARD,1661550*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER 1100,DARK PRO,1044050*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER 1100,PRO,1135250*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER 1100,PRO SPORT,1305300*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER DESERT SLED,STANDARD,1034550*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER ICON,DARK,759050*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER ICON,NIGHT SHIFT,893000*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER ICON,STANDARD,806550*
Two Wheeler,Assam,March,2021,DUCATI,SCRAMBLER NIGHTSHIFT,STANDARD,931000*
Two Wheeler,Assam,March,2021,EEVE,4U,STANDARD,66985*
Two Wheeler,Assam,March,2021,EEVE,AHAVA,STANDARD,53105*
Two Wheeler,Assam,March,2021,EEVE,ATREO,STANDARD,61655*
Two Wheeler,Assam,March,2021,EEVE,WIND,STANDARD,52165*
Two Wheeler,Assam,March,2021,EEVE,XENIAA,STANDARD,70217*
